Date,Place,Crop,Production
2016-08-31,Tublay,Lettuce,5.428
2016-09-30,Tublay,Lettuce,8.141
2016-10-31,Tublay,Lettuce,9.679
2016-11-30,Tublay,Lettuce,24.424
2016-12-31,Tublay,Lettuce,33.47
2017-01-31,Tublay,Lettuce,9.809
2017-02-28,Tublay,Lettuce,11.427
2017-03-31,Tublay,Lettuce,15.169
2017-04-30,Tublay,Lettuce,13.146
2017-05-31,Tublay,Lettuce,24.27
2017-06-30,Tublay,Lettuce,35.697
2017-07-31,Tublay,Lettuce,2.023
2017-08-31,Tublay,Lettuce,6.068
2017-09-30,Tublay,Lettuce,9.101
2017-10-31,Tublay,Lettuce,10.82
2017-11-30,Tublay,Lettuce,27.304
2017-12-31,Tublay,Lettuce,37.416
2018-01-31,Tublay,Lettuce,7.687
2018-02-28,Tublay,Lettuce,8.955
2018-03-31,Tublay,Lettuce,11.888
2018-04-30,Tublay,Lettuce,10.303
2018-05-31,Tublay,Lettuce,19.02
2018-06-30,Tublay,Lettuce,27.975
2018-07-31,Tublay,Lettuce,1.585
2018-08-31,Tublay,Lettuce,4.755
2018-09-30,Tublay,Lettuce,7.133
2018-10-31,Tublay,Lettuce,8.48
2018-11-30,Tublay,Lettuce,21.398
2018-12-31,Tublay,Lettuce,29.323
2019-01-31,Tublay,Lettuce,13.798
2019-02-28,Tublay,Lettuce,16.074
2019-03-31,Tublay,Lettuce,21.338
2019-04-30,Tublay,Lettuce,18.493
2019-05-31,Tublay,Lettuce,34.14
2019-06-30,Tublay,Lettuce,50.214
2019-07-31,Tublay,Lettuce,2.845
2019-08-31,Tublay,Lettuce,8.535
2019-09-30,Tublay,Lettuce,12.803
2019-10-31,Tublay,Lettuce,15.221
2019-11-30,Tublay,Lettuce,38.408
2019-12-31,Tublay,Lettuce,52.633
2015-01-31,Atok,Cauliflower,34.625
2015-02-28,Atok,Cauliflower,27.844
2015-03-31,Atok,Cauliflower,24.093
2015-04-30,Atok,Cauliflower,15.148
2015-05-31,Atok,Cauliflower,14.86
2015-06-30,Atok,Cauliflower,14.427
2015-07-31,Atok,Cauliflower,5.771
2015-08-31,Atok,Cauliflower,8.656
2015-09-30,Atok,Cauliflower,15.87
2015-10-31,Atok,Cauliflower,34.913
2015-11-30,Atok,Cauliflower,39.674
2015-12-31,Atok,Cauliflower,52.659
2016-01-31,Atok,Cauliflower,22.858
2016-02-29,Atok,Cauliflower,18.381
2016-03-31,Atok,Cauliflower,15.905
2016-04-30,Atok,Cauliflower,10
2016-05-31,Atok,Cauliflower,9.81
2016-06-30,Atok,Cauliflower,9.524
2016-07-31,Atok,Cauliflower,3.81
2016-08-31,Atok,Cauliflower,5.714
2016-09-30,Atok,Cauliflower,10.476
2016-10-31,Atok,Cauliflower,23.048
2016-11-30,Atok,Cauliflower,26.191
2016-12-31,Atok,Cauliflower,34.763
2017-01-31,Atok,Cauliflower,24.27
2017-02-28,Atok,Cauliflower,19.517
2017-03-31,Atok,Cauliflower,16.888
2017-04-30,Atok,Cauliflower,10.618
2017-05-31,Atok,Cauliflower,10.416
2017-06-30,Atok,Cauliflower,10.113
2017-07-31,Atok,Cauliflower,4.045
2017-08-31,Atok,Cauliflower,6.068
2017-09-30,Atok,Cauliflower,11.124
2017-10-31,Atok,Cauliflower,24.472
2017-11-30,Atok,Cauliflower,27.809
2017-12-31,Atok,Cauliflower,36.911
2018-01-31,Atok,Cauliflower,35.483
2018-02-28,Atok,Cauliflower,28.534
2018-03-31,Atok,Cauliflower,24.69
2018-04-30,Atok,Cauliflower,15.524
2018-05-31,Atok,Cauliflower,15.228
2018-06-30,Atok,Cauliflower,14.785
2018-07-31,Atok,Cauliflower,5.914
2018-08-31,Atok,Cauliflower,8.871
2018-09-30,Atok,Cauliflower,16.263
2018-10-31,Atok,Cauliflower,35.778
2018-11-30,Atok,Cauliflower,40.657
2018-12-31,Atok,Cauliflower,53.963
2019-01-31,Atok,Cauliflower,51.652
2019-02-28,Atok,Cauliflower,41.536
2019-03-31,Atok,Cauliflower,35.941
2019-04-30,Atok,Cauliflower,22.598
2019-05-31,Atok,Cauliflower,22.167
2019-06-30,Atok,Cauliflower,21.522
2019-07-31,Atok,Cauliflower,8.609
2019-08-31,Atok,Cauliflower,12.913
2019-09-30,Atok,Cauliflower,23.674
2019-10-31,Atok,Cauliflower,52.082
2019-11-30,Atok,Cauliflower,59.184
2019-12-31,Atok,Cauliflower,78.553
2015-01-31,Bokod,Cauliflower,32.315
2015-02-28,Bokod,Cauliflower,25.986
2015-03-31,Bokod,Cauliflower,22.486
2015-04-30,Bokod,Cauliflower,14.138
2015-05-31,Bokod,Cauliflower,13.868
2015-06-30,Bokod,Cauliflower,13.465
2015-07-31,Bokod,Cauliflower,5.386
2015-08-31,Bokod,Cauliflower,8.079
2015-09-30,Bokod,Cauliflower,14.811
2015-10-31,Bokod,Cauliflower,32.584
2015-11-30,Bokod,Cauliflower,37.027
2015-12-31,Bokod,Cauliflower,49.145
2016-01-31,Bokod,Cauliflower,40.32
2016-02-29,Bokod,Cauliflower,32.424
2016-03-31,Bokod,Cauliflower,28.056
2016-04-30,Bokod,Cauliflower,17.64
2016-05-31,Bokod,Cauliflower,17.304
2016-06-30,Bokod,Cauliflower,16.8
2016-07-31,Bokod,Cauliflower,6.72
2016-08-31,Bokod,Cauliflower,10.08
2016-09-30,Bokod,Cauliflower,18.48
2016-10-31,Bokod,Cauliflower,40.656
2016-11-30,Bokod,Cauliflower,46.2
2016-12-31,Bokod,Cauliflower,61.32
2017-01-31,Bokod,Cauliflower,47.52
2017-02-28,Bokod,Cauliflower,38.214
2017-03-31,Bokod,Cauliflower,33.066
2017-04-30,Bokod,Cauliflower,20.79
2017-05-31,Bokod,Cauliflower,20.394
2017-06-30,Bokod,Cauliflower,19.8
2017-07-31,Bokod,Cauliflower,7.92
2017-08-31,Bokod,Cauliflower,11.88
2017-09-30,Bokod,Cauliflower,21.78
2017-10-31,Bokod,Cauliflower,47.916
2017-11-30,Bokod,Cauliflower,54.45
2017-12-31,Bokod,Cauliflower,72.27
2018-01-31,Bokod,Cauliflower,36.24
2018-02-28,Bokod,Cauliflower,29.143
2018-03-31,Bokod,Cauliflower,25.217
2018-04-30,Bokod,Cauliflower,15.855
2018-05-31,Bokod,Cauliflower,15.553
2018-06-30,Bokod,Cauliflower,15.1
2018-07-31,Bokod,Cauliflower,6.04
2018-08-31,Bokod,Cauliflower,9.06
2018-09-30,Bokod,Cauliflower,16.61
2018-10-31,Bokod,Cauliflower,36.542
2018-11-30,Bokod,Cauliflower,41.525
2018-12-31,Bokod,Cauliflower,55.115
2019-01-31,Bokod,Cauliflower,97.92
2019-02-28,Bokod,Cauliflower,78.744
2019-03-31,Bokod,Cauliflower,68.136
2019-04-30,Bokod,Cauliflower,42.84
2019-05-31,Bokod,Cauliflower,42.024
2019-06-30,Bokod,Cauliflower,40.8
2019-07-31,Bokod,Cauliflower,16.32
2019-08-31,Bokod,Cauliflower,24.48
2019-09-30,Bokod,Cauliflower,44.88
2019-10-31,Bokod,Cauliflower,98.736
2019-11-30,Bokod,Cauliflower,112.2
2019-12-31,Bokod,Cauliflower,148.92
2015-01-31,Buguias,Cauliflower,34.074
2015-02-28,Buguias,Cauliflower,27.401
2015-03-31,Buguias,Cauliflower,23.71
2015-04-30,Buguias,Cauliflower,14.907
2015-05-31,Buguias,Cauliflower,14.623
2015-06-30,Buguias,Cauliflower,14.198
2015-07-31,Buguias,Cauliflower,5.679
2015-08-31,Buguias,Cauliflower,8.519
2015-09-30,Buguias,Cauliflower,15.617
2015-10-31,Buguias,Cauliflower,34.358
2015-11-30,Buguias,Cauliflower,39.043
2015-12-31,Buguias,Cauliflower,51.821
2016-01-31,Buguias,Cauliflower,39.931
2016-02-29,Buguias,Cauliflower,32.111
2016-03-31,Buguias,Cauliflower,27.785
2016-04-30,Buguias,Cauliflower,17.47
2016-05-31,Buguias,Cauliflower,17.137
2016-06-30,Buguias,Cauliflower,16.638
2016-07-31,Buguias,Cauliflower,6.655
2016-08-31,Buguias,Cauliflower,9.983
2016-09-30,Buguias,Cauliflower,18.302
2016-10-31,Buguias,Cauliflower,40.264
2016-11-30,Buguias,Cauliflower,45.755
2016-12-31,Buguias,Cauliflower,60.729
2017-01-31,Buguias,Cauliflower,42.192
2017-02-28,Buguias,Cauliflower,33.929
2017-03-31,Buguias,Cauliflower,29.359
2017-04-30,Buguias,Cauliflower,18.459
2017-05-31,Buguias,Cauliflower,18.107
2017-06-30,Buguias,Cauliflower,17.58
2017-07-31,Buguias,Cauliflower,7.032
2017-08-31,Buguias,Cauliflower,10.548
2017-09-30,Buguias,Cauliflower,19.338
2017-10-31,Buguias,Cauliflower,42.544
2017-11-30,Buguias,Cauliflower,48.345
2017-12-31,Buguias,Cauliflower,64.167
2018-01-31,Buguias,Cauliflower,38.064
2018-02-28,Buguias,Cauliflower,30.61
2018-03-31,Buguias,Cauliflower,26.486
2018-04-30,Buguias,Cauliflower,16.653
2018-05-31,Buguias,Cauliflower,16.336
2018-06-30,Buguias,Cauliflower,15.86
2018-07-31,Buguias,Cauliflower,6.344
2018-08-31,Buguias,Cauliflower,9.516
2018-09-30,Buguias,Cauliflower,17.446
2018-10-31,Buguias,Cauliflower,38.381
2018-11-30,Buguias,Cauliflower,43.615
2018-12-31,Buguias,Cauliflower,57.889
2019-01-31,Buguias,Cauliflower,53.334
2019-02-28,Buguias,Cauliflower,42.889
2019-03-31,Buguias,Cauliflower,37.112
2019-04-30,Buguias,Cauliflower,23.334
2019-05-31,Buguias,Cauliflower,22.889
2019-06-30,Buguias,Cauliflower,22.223
2019-07-31,Buguias,Cauliflower,8.889
2019-08-31,Buguias,Cauliflower,13.334
2019-09-30,Buguias,Cauliflower,24.445
2019-10-31,Buguias,Cauliflower,53.778
2019-11-30,Buguias,Cauliflower,61.112
2019-12-31,Buguias,Cauliflower,81.112
2015-01-31,Itogon,Cauliflower,33.6
2015-02-28,Itogon,Cauliflower,27.02
2015-03-31,Itogon,Cauliflower,23.38
2015-04-30,Itogon,Cauliflower,14.7
2015-05-31,Itogon,Cauliflower,14.42
2015-06-30,Itogon,Cauliflower,14
2015-07-31,Itogon,Cauliflower,5.6
2015-08-31,Itogon,Cauliflower,8.4
2015-09-30,Itogon,Cauliflower,15.4
2015-10-31,Itogon,Cauliflower,33.88
2015-11-30,Itogon,Cauliflower,38.5
2015-12-31,Itogon,Cauliflower,51.1
2016-01-31,Itogon,Cauliflower,36
2016-02-29,Itogon,Cauliflower,28.95
2016-03-31,Itogon,Cauliflower,25.05
2016-04-30,Itogon,Cauliflower,15.75
2016-05-31,Itogon,Cauliflower,15.45
2016-06-30,Itogon,Cauliflower,15
2016-07-31,Itogon,Cauliflower,6
2016-08-31,Itogon,Cauliflower,9
2016-09-30,Itogon,Cauliflower,16.5
2016-10-31,Itogon,Cauliflower,36.3
2016-11-30,Itogon,Cauliflower,41.25
2016-12-31,Itogon,Cauliflower,54.75
2017-01-31,Itogon,Cauliflower,36
2017-02-28,Itogon,Cauliflower,28.95
2017-03-31,Itogon,Cauliflower,25.05
2017-04-30,Itogon,Cauliflower,15.75
2017-05-31,Itogon,Cauliflower,15.45
2017-06-30,Itogon,Cauliflower,15
2017-07-31,Itogon,Cauliflower,6
2017-08-31,Itogon,Cauliflower,9
2017-09-30,Itogon,Cauliflower,16.5
2017-10-31,Itogon,Cauliflower,36.3
2017-11-30,Itogon,Cauliflower,41.25
2017-12-31,Itogon,Cauliflower,54.75
2018-01-31,Itogon,Cauliflower,36
2018-02-28,Itogon,Cauliflower,28.95
2018-03-31,Itogon,Cauliflower,25.05
2018-04-30,Itogon,Cauliflower,15.75
2018-05-31,Itogon,Cauliflower,15.45
2018-06-30,Itogon,Cauliflower,15
2018-07-31,Itogon,Cauliflower,6
2018-08-31,Itogon,Cauliflower,9
2018-09-30,Itogon,Cauliflower,16.5
2018-10-31,Itogon,Cauliflower,36.3
2018-11-30,Itogon,Cauliflower,41.25
2018-12-31,Itogon,Cauliflower,54.75
2019-01-31,Itogon,Cauliflower,40.8
2019-02-28,Itogon,Cauliflower,32.81
2019-03-31,Itogon,Cauliflower,28.39
2019-04-30,Itogon,Cauliflower,17.85
2019-05-31,Itogon,Cauliflower,17.51
2019-06-30,Itogon,Cauliflower,17
2019-07-31,Itogon,Cauliflower,6.8
2019-08-31,Itogon,Cauliflower,10.2
2019-09-30,Itogon,Cauliflower,18.7
2019-10-31,Itogon,Cauliflower,41.14
2019-11-30,Itogon,Cauliflower,46.75
2019-12-31,Itogon,Cauliflower,62.05
2015-01-31,Kabayan,Cauliflower,478.8
2015-02-28,Kabayan,Cauliflower,385.035
2015-03-31,Kabayan,Cauliflower,333.165
2015-04-30,Kabayan,Cauliflower,209.475
2015-05-31,Kabayan,Cauliflower,205.485
2015-06-30,Kabayan,Cauliflower,199.5
2015-07-31,Kabayan,Cauliflower,79.8
2015-08-31,Kabayan,Cauliflower,119.7
2015-09-30,Kabayan,Cauliflower,219.45
2015-10-31,Kabayan,Cauliflower,482.79
2015-11-30,Kabayan,Cauliflower,548.625
2015-12-31,Kabayan,Cauliflower,728.175
2016-01-31,Kabayan,Cauliflower,724.236
2016-02-29,Kabayan,Cauliflower,582.406
2016-03-31,Kabayan,Cauliflower,503.948
2016-04-30,Kabayan,Cauliflower,316.853
2016-05-31,Kabayan,Cauliflower,310.818
2016-06-30,Kabayan,Cauliflower,301.765
2016-07-31,Kabayan,Cauliflower,120.706
2016-08-31,Kabayan,Cauliflower,181.059
2016-09-30,Kabayan,Cauliflower,331.942
2016-10-31,Kabayan,Cauliflower,730.271
2016-11-30,Kabayan,Cauliflower,829.854
2016-12-31,Kabayan,Cauliflower,1101.442
2017-01-31,Kabayan,Cauliflower,637.2
2017-02-28,Kabayan,Cauliflower,512.415
2017-03-31,Kabayan,Cauliflower,443.385
2017-04-30,Kabayan,Cauliflower,278.775
2017-05-31,Kabayan,Cauliflower,273.465
2017-06-30,Kabayan,Cauliflower,265.5
2017-07-31,Kabayan,Cauliflower,106.2
2017-08-31,Kabayan,Cauliflower,159.3
2017-09-30,Kabayan,Cauliflower,292.05
2017-10-31,Kabayan,Cauliflower,642.51
2017-11-30,Kabayan,Cauliflower,730.125
2017-12-31,Kabayan,Cauliflower,969.075
2018-01-31,Kabayan,Cauliflower,512.4
2018-02-28,Kabayan,Cauliflower,412.055
2018-03-31,Kabayan,Cauliflower,356.545
2018-04-30,Kabayan,Cauliflower,224.175
2018-05-31,Kabayan,Cauliflower,219.905
2018-06-30,Kabayan,Cauliflower,213.5
2018-07-31,Kabayan,Cauliflower,85.4
2018-08-31,Kabayan,Cauliflower,128.1
2018-09-30,Kabayan,Cauliflower,234.85
2018-10-31,Kabayan,Cauliflower,516.67
2018-11-30,Kabayan,Cauliflower,587.125
2018-12-31,Kabayan,Cauliflower,779.275
2019-01-31,Kabayan,Cauliflower,836.28
2019-02-28,Kabayan,Cauliflower,672.509
2019-03-31,Kabayan,Cauliflower,581.912
2019-04-30,Kabayan,Cauliflower,365.873
2019-05-31,Kabayan,Cauliflower,358.904
2019-06-30,Kabayan,Cauliflower,348.45
2019-07-31,Kabayan,Cauliflower,139.38
2019-08-31,Kabayan,Cauliflower,209.07
2019-09-30,Kabayan,Cauliflower,383.295
2019-10-31,Kabayan,Cauliflower,843.249
2019-11-30,Kabayan,Cauliflower,958.238
2019-12-31,Kabayan,Cauliflower,1271.843
2015-01-31,Kapangan,Cauliflower,1.272
2015-02-28,Kapangan,Cauliflower,1.023
2015-03-31,Kapangan,Cauliflower,0.885
2015-04-30,Kapangan,Cauliflower,0.557
2015-05-31,Kapangan,Cauliflower,0.546
2015-06-30,Kapangan,Cauliflower,0.53
2015-07-31,Kapangan,Cauliflower,0.212
2015-08-31,Kapangan,Cauliflower,0.318
2015-09-30,Kapangan,Cauliflower,0.583
2015-10-31,Kapangan,Cauliflower,1.283
2015-11-30,Kapangan,Cauliflower,1.458
2015-12-31,Kapangan,Cauliflower,1.935
2016-01-31,Kapangan,Cauliflower,0.78
2016-02-29,Kapangan,Cauliflower,0.627
2016-03-31,Kapangan,Cauliflower,0.543
2016-04-30,Kapangan,Cauliflower,0.341
2016-05-31,Kapangan,Cauliflower,0.335
2016-06-30,Kapangan,Cauliflower,0.325
2016-07-31,Kapangan,Cauliflower,0.13
2016-08-31,Kapangan,Cauliflower,0.195
2016-09-30,Kapangan,Cauliflower,0.358
2016-10-31,Kapangan,Cauliflower,0.787
2016-11-30,Kapangan,Cauliflower,0.894
2016-12-31,Kapangan,Cauliflower,1.186
2017-01-31,Kapangan,Cauliflower,1.62
2017-02-28,Kapangan,Cauliflower,1.303
2017-03-31,Kapangan,Cauliflower,1.127
2017-04-30,Kapangan,Cauliflower,0.709
2017-05-31,Kapangan,Cauliflower,0.695
2017-06-30,Kapangan,Cauliflower,0.675
2017-07-31,Kapangan,Cauliflower,0.27
2017-08-31,Kapangan,Cauliflower,0.405
2017-09-30,Kapangan,Cauliflower,0.743
2017-10-31,Kapangan,Cauliflower,1.634
2017-11-30,Kapangan,Cauliflower,1.856
2017-12-31,Kapangan,Cauliflower,2.464
2018-01-31,Kapangan,Cauliflower,2.26
2018-02-28,Kapangan,Cauliflower,1.817
2018-03-31,Kapangan,Cauliflower,1.572
2018-04-30,Kapangan,Cauliflower,0.989
2018-05-31,Kapangan,Cauliflower,0.97
2018-06-30,Kapangan,Cauliflower,0.942
2018-07-31,Kapangan,Cauliflower,0.377
2018-08-31,Kapangan,Cauliflower,0.565
2018-09-30,Kapangan,Cauliflower,1.036
2018-10-31,Kapangan,Cauliflower,2.278
2018-11-30,Kapangan,Cauliflower,2.589
2018-12-31,Kapangan,Cauliflower,3.436
2019-01-31,Kapangan,Cauliflower,2.016
2019-02-28,Kapangan,Cauliflower,1.621
2019-03-31,Kapangan,Cauliflower,1.403
2019-04-30,Kapangan,Cauliflower,0.882
2019-05-31,Kapangan,Cauliflower,0.865
2019-06-30,Kapangan,Cauliflower,0.84
2019-07-31,Kapangan,Cauliflower,0.336
2019-08-31,Kapangan,Cauliflower,0.504
2019-09-30,Kapangan,Cauliflower,0.924
2019-10-31,Kapangan,Cauliflower,2.033
2019-11-30,Kapangan,Cauliflower,2.31
2019-12-31,Kapangan,Cauliflower,3.066
2015-01-31,Kibungan,Cauliflower,1.764
2015-02-28,Kibungan,Cauliflower,1.419
2015-03-31,Kibungan,Cauliflower,1.227
2015-04-30,Kibungan,Cauliflower,0.772
2015-05-31,Kibungan,Cauliflower,0.757
2015-06-30,Kibungan,Cauliflower,0.735
2015-07-31,Kibungan,Cauliflower,0.294
2015-08-31,Kibungan,Cauliflower,0.441
2015-09-30,Kibungan,Cauliflower,0.809
2015-10-31,Kibungan,Cauliflower,1.779
2015-11-30,Kibungan,Cauliflower,2.021
2015-12-31,Kibungan,Cauliflower,2.683
2016-01-31,Kibungan,Cauliflower,1.416
2016-02-29,Kibungan,Cauliflower,1.139
2016-03-31,Kibungan,Cauliflower,0.985
2016-04-30,Kibungan,Cauliflower,0.62
2016-05-31,Kibungan,Cauliflower,0.608
2016-06-30,Kibungan,Cauliflower,0.59
2016-07-31,Kibungan,Cauliflower,0.236
2016-08-31,Kibungan,Cauliflower,0.354
2016-09-30,Kibungan,Cauliflower,0.649
2016-10-31,Kibungan,Cauliflower,1.428
2016-11-30,Kibungan,Cauliflower,1.623
2016-12-31,Kibungan,Cauliflower,2.154
2017-01-31,Kibungan,Cauliflower,13.482
2017-02-28,Kibungan,Cauliflower,10.842
2017-03-31,Kibungan,Cauliflower,9.381
2017-04-30,Kibungan,Cauliflower,5.898
2017-05-31,Kibungan,Cauliflower,5.786
2017-06-30,Kibungan,Cauliflower,5.618
2017-07-31,Kibungan,Cauliflower,2.247
2017-08-31,Kibungan,Cauliflower,3.371
2017-09-30,Kibungan,Cauliflower,6.179
2017-10-31,Kibungan,Cauliflower,13.594
2017-11-30,Kibungan,Cauliflower,15.448
2017-12-31,Kibungan,Cauliflower,20.504
2018-01-31,Kibungan,Cauliflower,2.26
2018-02-28,Kibungan,Cauliflower,1.817
2018-03-31,Kibungan,Cauliflower,1.572
2018-04-30,Kibungan,Cauliflower,0.989
2018-05-31,Kibungan,Cauliflower,0.97
2018-06-30,Kibungan,Cauliflower,0.942
2018-07-31,Kibungan,Cauliflower,0.377
2018-08-31,Kibungan,Cauliflower,0.565
2018-09-30,Kibungan,Cauliflower,1.036
2018-10-31,Kibungan,Cauliflower,2.278
2018-11-30,Kibungan,Cauliflower,2.589
2018-12-31,Kibungan,Cauliflower,3.436
2019-01-31,Kibungan,Cauliflower,1.968
2019-02-28,Kibungan,Cauliflower,1.583
2019-03-31,Kibungan,Cauliflower,1.369
2019-04-30,Kibungan,Cauliflower,0.861
2019-05-31,Kibungan,Cauliflower,0.845
2019-06-30,Kibungan,Cauliflower,0.82
2019-07-31,Kibungan,Cauliflower,0.328
2019-08-31,Kibungan,Cauliflower,0.492
2019-09-30,Kibungan,Cauliflower,0.902
2019-10-31,Kibungan,Cauliflower,1.984
2019-11-30,Kibungan,Cauliflower,2.255
2019-12-31,Kibungan,Cauliflower,2.993
2015-01-31,La Trinidad,Cauliflower,38.8
2015-02-28,La Trinidad,Cauliflower,31.201
2015-03-31,La Trinidad,Cauliflower,26.998
2015-04-30,La Trinidad,Cauliflower,16.975
2015-05-31,La Trinidad,Cauliflower,16.651
2015-06-30,La Trinidad,Cauliflower,16.167
2015-07-31,La Trinidad,Cauliflower,6.467
2015-08-31,La Trinidad,Cauliflower,9.7
2015-09-30,La Trinidad,Cauliflower,17.783
2015-10-31,La Trinidad,Cauliflower,39.123
2015-11-30,La Trinidad,Cauliflower,44.458
2015-12-31,La Trinidad,Cauliflower,59.008
2016-01-31,La Trinidad,Cauliflower,42.278
2016-02-29,La Trinidad,Cauliflower,33.999
2016-03-31,La Trinidad,Cauliflower,29.419
2016-04-30,La Trinidad,Cauliflower,18.497
2016-05-31,La Trinidad,Cauliflower,18.144
2016-06-30,La Trinidad,Cauliflower,17.616
2016-07-31,La Trinidad,Cauliflower,7.046
2016-08-31,La Trinidad,Cauliflower,10.57
2016-09-30,La Trinidad,Cauliflower,19.378
2016-10-31,La Trinidad,Cauliflower,42.631
2016-11-30,La Trinidad,Cauliflower,48.444
2016-12-31,La Trinidad,Cauliflower,64.298
2017-01-31,La Trinidad,Cauliflower,36.27
2017-02-28,La Trinidad,Cauliflower,29.167
2017-03-31,La Trinidad,Cauliflower,25.238
2017-04-30,La Trinidad,Cauliflower,15.868
2017-05-31,La Trinidad,Cauliflower,15.566
2017-06-30,La Trinidad,Cauliflower,15.113
2017-07-31,La Trinidad,Cauliflower,6.045
2017-08-31,La Trinidad,Cauliflower,9.068
2017-09-30,La Trinidad,Cauliflower,16.624
2017-10-31,La Trinidad,Cauliflower,36.572
2017-11-30,La Trinidad,Cauliflower,41.559
2017-12-31,La Trinidad,Cauliflower,55.161
2018-01-31,La Trinidad,Cauliflower,26.302
2018-02-28,La Trinidad,Cauliflower,21.151
2018-03-31,La Trinidad,Cauliflower,18.302
2018-04-30,La Trinidad,Cauliflower,11.507
2018-05-31,La Trinidad,Cauliflower,11.288
2018-06-30,La Trinidad,Cauliflower,10.959
2018-07-31,La Trinidad,Cauliflower,4.384
2018-08-31,La Trinidad,Cauliflower,6.575
2018-09-30,La Trinidad,Cauliflower,12.055
2018-10-31,La Trinidad,Cauliflower,26.521
2018-11-30,La Trinidad,Cauliflower,30.137
2018-12-31,La Trinidad,Cauliflower,40
2019-01-31,La Trinidad,Cauliflower,34.74
2019-02-28,La Trinidad,Cauliflower,27.937
2019-03-31,La Trinidad,Cauliflower,24.173
2019-04-30,La Trinidad,Cauliflower,15.199
2019-05-31,La Trinidad,Cauliflower,14.909
2019-06-30,La Trinidad,Cauliflower,14.475
2019-07-31,La Trinidad,Cauliflower,5.79
2019-08-31,La Trinidad,Cauliflower,8.685
2019-09-30,La Trinidad,Cauliflower,15.923
2019-10-31,La Trinidad,Cauliflower,35.03
2019-11-30,La Trinidad,Cauliflower,39.806
2019-12-31,La Trinidad,Cauliflower,52.834
2015-01-31,Mankayan,Cauliflower,228
2015-02-28,Mankayan,Cauliflower,183.35
2015-03-31,Mankayan,Cauliflower,158.65
2015-04-30,Mankayan,Cauliflower,99.75
2015-05-31,Mankayan,Cauliflower,97.85
2015-06-30,Mankayan,Cauliflower,95
2015-07-31,Mankayan,Cauliflower,38
2015-08-31,Mankayan,Cauliflower,57
2015-09-30,Mankayan,Cauliflower,104.5
2015-10-31,Mankayan,Cauliflower,229.9
2015-11-30,Mankayan,Cauliflower,261.25
2015-12-31,Mankayan,Cauliflower,346.75
2016-01-31,Mankayan,Cauliflower,232.08
2016-02-29,Mankayan,Cauliflower,186.631
2016-03-31,Mankayan,Cauliflower,161.489
2016-04-30,Mankayan,Cauliflower,101.535
2016-05-31,Mankayan,Cauliflower,99.601
2016-06-30,Mankayan,Cauliflower,96.7
2016-07-31,Mankayan,Cauliflower,38.68
2016-08-31,Mankayan,Cauliflower,58.02
2016-09-30,Mankayan,Cauliflower,106.37
2016-10-31,Mankayan,Cauliflower,234.014
2016-11-30,Mankayan,Cauliflower,265.925
2016-12-31,Mankayan,Cauliflower,352.955
2017-01-31,Mankayan,Cauliflower,232.08
2017-02-28,Mankayan,Cauliflower,186.631
2017-03-31,Mankayan,Cauliflower,161.489
2017-04-30,Mankayan,Cauliflower,101.535
2017-05-31,Mankayan,Cauliflower,99.601
2017-06-30,Mankayan,Cauliflower,96.7
2017-07-31,Mankayan,Cauliflower,38.68
2017-08-31,Mankayan,Cauliflower,58.02
2017-09-30,Mankayan,Cauliflower,106.37
2017-10-31,Mankayan,Cauliflower,234.014
2017-11-30,Mankayan,Cauliflower,265.925
2017-12-31,Mankayan,Cauliflower,352.955
2018-01-31,Mankayan,Cauliflower,232.08
2018-02-28,Mankayan,Cauliflower,186.631
2018-03-31,Mankayan,Cauliflower,161.489
2018-04-30,Mankayan,Cauliflower,101.535
2018-05-31,Mankayan,Cauliflower,99.601
2018-06-30,Mankayan,Cauliflower,96.7
2018-07-31,Mankayan,Cauliflower,38.68
2018-08-31,Mankayan,Cauliflower,58.02
2018-09-30,Mankayan,Cauliflower,106.37
2018-10-31,Mankayan,Cauliflower,234.014
2018-11-30,Mankayan,Cauliflower,265.925
2018-12-31,Mankayan,Cauliflower,352.955
2019-01-31,Mankayan,Cauliflower,236.4
2019-02-28,Mankayan,Cauliflower,190.105
2019-03-31,Mankayan,Cauliflower,164.495
2019-04-30,Mankayan,Cauliflower,103.425
2019-05-31,Mankayan,Cauliflower,101.455
2019-06-30,Mankayan,Cauliflower,98.5
2019-07-31,Mankayan,Cauliflower,39.4
2019-08-31,Mankayan,Cauliflower,59.1
2019-09-30,Mankayan,Cauliflower,108.35
2019-10-31,Mankayan,Cauliflower,238.37
2019-11-30,Mankayan,Cauliflower,270.875
2019-12-31,Mankayan,Cauliflower,359.525
2015-01-31,Tuba,Cauliflower,20.448
2015-02-28,Tuba,Cauliflower,16.444
2015-03-31,Tuba,Cauliflower,14.228
2015-04-30,Tuba,Cauliflower,8.946
2015-05-31,Tuba,Cauliflower,8.776
2015-06-30,Tuba,Cauliflower,8.52
2015-07-31,Tuba,Cauliflower,3.408
2015-08-31,Tuba,Cauliflower,5.112
2015-09-30,Tuba,Cauliflower,9.372
2015-10-31,Tuba,Cauliflower,20.618
2015-11-30,Tuba,Cauliflower,23.43
2015-12-31,Tuba,Cauliflower,31.098
2015-01-31,Tublay,Cauliflower,9.341
2015-02-28,Tublay,Cauliflower,7.512
2015-03-31,Tublay,Cauliflower,6.5
2015-04-30,Tublay,Cauliflower,4.087
2015-05-31,Tublay,Cauliflower,4.009
